navaid_id,filename,ident,navaid_name,navaid_type,iso_country,usage_type,power,associated_airport
85342,Kaiser_NDB_US,AIZ,Kaiser,NDB,US,TERMINAL,LOW,
85343,Ouani_NDB_KM,AJ,Ouani,NDB,KM,BOTH,MEDIUM,FMCV
85344,Aghajari_NDB_IR,AJ,Aghajari,NDB,IR,BOTH,HIGH,OIAG
85345,Krasnoyarsk_NDB_RU,AJ,Krasnoyarsk,NDB,RU,TERMINAL,HIGH,UNKL
85346,Staritsa_NDB_RU,AJ,Staritsa,NDB,RU,BOTH,HIGH,UNKL
85347,Mt_Macajna_NDB_GU,AJA,Mt Macajna,NDB,GU,TERMINAL,HIGH,PGUM
85348,Awaji_VOR-DME_JP,AJE,Awaji,VOR-DME,JP,BOTH,LOW,
85349,Al_Jouf_VORTAC_SA,AJF,Al Jouf,VORTAC,SA,BOTH,HIGH,OESK
85350,Mt_Carmel_NDB_US,AJG,Mt Carmel,NDB,US,LO,LOW,
85351,Ajaccio_VOR-DME_FR,AJO,Ajaccio,VOR-DME,FR,BOTH,HIGH,
85352,Habersham_NDB_US,AJR,Habersham,NDB,US,TERMINAL,LOW,
85353,Andri_NDB_US,AJW,Andri,NDB,US,TERMINAL,LOW,
85354,Ash_Flat_NDB_US,AJX,Ash Flat,NDB,US,TERMINAL,LOW,
85355,Astra_Kesetra_NDB_ID,AK,Astra Kesetra,NDB,ID,BOTH,MEDIUM,WIAG
85356,Akeno_NDB_JP,AK,Akeno,NDB,JP,BOTH,MEDIUM,RJOE
85357,Astana_NDB_KZ,AK,Astana,NDB,KZ,BOTH,MEDIUM,UACC
85358,Akure_NDB_NG,AK,Akure,NDB,NG,LO,MEDIUM,DNAK
85359,Abakan_NDB_RU,AK,Abakan,NDB,RU,TERMINAL,HIGH,UNAA
85360,Aleksandrovka_NDB_RU,AK,Aleksandrovka,NDB,RU,BOTH,HIGH,
85361,Saldo_NDB_US,AK,Saldo,NDB,US,BOTH,MEDIUM,PAKN
85362,Akron_NDB_US,AK,Akron,NDB,US,TERMINAL,LOW,
85363,Aktyubinsk_VOR-DME_KZ,AKB,Aktyubinsk,VOR-DME,KZ,BOTH,HIGH,UATT
85364,Trabzon_NDB_TR,AKC,Trabzon,NDB,TR,BOTH,HIGH,LTCG
85365,Amakusa_VOR-DME_JP,AKE,Amakusa,VOR-DME,JP,LO,LOW,RJDA
85366,Akhisar_TACAN_TR,AKI,Akhisar,TACAN,TR,BOTH,LOW,LTBT
85367,Akureyri_VOR-DME_IS,AKI,Akureyri,VOR-DME,IS,BOTH,HIGH,BIAR
85368,Anduki_NDB_BN,AKI,Anduki,NDB,BN,BOTH,MEDIUM,
85369,Al_Kharj_VORTAC_SA,AKJ,Al Kharj,VORTAC,SA,BOTH,LOW,
85370,Haskell_NDB_US,AKL,Haskell,NDB,US,LO,LOW,
85371,King_Salmon_VORTAC_US,AKN,King Salmon,VORTAC,US,BOTH,HIGH,PAKN
85372,Akron_VOR-DME_US,AKO,Akron,VOR-DME,US,LO,HIGH,
85373,Anaktuvuk_Pass_NDB_US,AKP,Anaktuvuk Pass,NDB,US,LO,LOW,PAKP
85374,Wakefield_NDB_US,AKQ,Wakefield,NDB,US,TERMINAL,LOW,
85375,Akrotiri_TACAN_CY,AKR,Akrotiri,TACAN,CY,BOTH,HIGH,LCRA
85376,Akeno_TACAN_JP,AKT,Akeno,TACAN,JP,BOTH,HIGH,RJOE
85377,Preveza_Aktion_VOR-DME_GR,AKT,Preveza/Aktion,VOR-DME,GR,TERMINAL,MEDIUM,
85378,Aktau_VOR-DME_KZ,AKT,Aktau,VOR-DME,KZ,BOTH,HIGH,UATE
85379,Akujarvi_NDB_FI,AKU,Akujarvi,NDB,FI,LO,LOW,EFIV
85380,Klawock_NDB-DME_US,AKW,Klawock,NDB-DME,US,TERMINAL,MEDIUM,PAKW
85381,Malolo_NDB_FJ,AL,Malolo,NDB,FJ,BOTH,LOW,NFFN
85382,Halim_Perdanakusuma_NDB_ID,AL,Halim Perdanakusuma,NDB,ID,BOTH,MEDIUM,WIHH
85383,Embakasi_NDB_KE,AL,Embakasi,NDB,KE,BOTH,HIGH,HKJK
85384,Almaty_NDB_KZ,AL,Almaty,NDB,KZ,BOTH,MEDIUM,UAAA
85385,Lepsoy_NDB_NO,AL,Lepsoy,NDB,NO,TERMINAL,LOW,
85386,Alabat_NDB_PH,AL,Alabat,NDB,PH,BOTH,MEDIUM,RPLY
85387,Baykit_NDB_RU,AL,Baykit,NDB,RU,BOTH,HIGH,
85388,Alushta_NDB_UA,AL,Alushta,NDB,UA,BOTH,HIGH,
85389,Price_NDB_US,AL,Price,NDB,US,TERMINAL,LOW,KALO
85390,Trina_NDB_US,AL,Trina,NDB,US,TERMINAL,MEDIUM,KALW
85391,Hawky_NDB_US,AL,Hawky,NDB,US,TERMINAL,LOW,KALB
85392,Alpos_NDB_US,AL,Alpos,NDB,US,TERMINAL,LOW,KALN
85393,Alta_NDB_NO,ALA,Alta,NDB,NO,TERMINAL,LOW,ENAT
85394,Albany_VORTAC_US,ALB,Albany,VORTAC,US,BOTH,MEDIUM,KALB
85395,Allersberg_VOR-DME_DE,ALB,Allersberg,VOR-DME,DE,BOTH,HIGH,
85396,Albenga_VOR-DME_IT,ALB,Albenga,VOR-DME,IT,BOTH,MEDIUM,LIMG
85397,Amami_VORTAC_JP,ALC,Amami,VORTAC,JP,BOTH,HIGH,RJKA
85398,Alcantara_NDB_BR,ALC,Alcantara,NDB,BR,BOTH,MEDIUM,SNCW
85399,Allendale_VOR_US,ALD,Allendale,VOR,US,LO,MEDIUM,
85400,Al_Udeid_VORTAC_QA,ALD,Al Udeid,VORTAC,QA,BOTH,LOW,OTBH
85401,Alderney_NDB_GG,ALD,Alderney,NDB,GG,LO,LOW,
85402,Aleppo_VOR-DME_SY,ALE,Aleppo,VOR-DME,SY,BOTH,HIGH,OSAP
85403,Aleppo_NDB_SY,ALE,Aleppo,NDB,SY,BOTH,HIGH,OSAP
85404,Alster_DME_DE,ALF,Alster,DME,DE,TERMINAL,LOW,EDDH
85405,Alghero_VORTAC_IT,ALG,Alghero,VORTAC,IT,BOTH,HIGH,LIEA
85406,Alghero_NDB_IT,ALG,Alghero,NDB,IT,LO,LOW,LIEA
85407,Ciudad_Del_Este_NDB_PY,ALG,Ciudad Del Este,NDB,PY,LO,LOW,SGES
85408,Alice_VOR_US,ALI,Alice,VOR,US,LO,MEDIUM,KALI
85409,Aligarh_VOR-DME_IN,ALI,Aligarh,VOR-DME,IN,BOTH,HIGH,
85410,Cairo_NDB_EG,ALI,Cairo,NDB,EG,TERMINAL,LOW,HECA
85411,Orca_Bay_NDB_US,ALJ,Orca Bay,NDB,US,BOTH,MEDIUM,PANC
85412,Alma_VOR_SE,ALM,Alma,VOR,SE,RNAV,HIGH,
85413,Almaty_VOR-DME_KZ,ALM,Almaty,VOR-DME,KZ,BOTH,HIGH,UAAA
85414,Al_Hoceima_VOR-DME_MA,ALM,Al Hoceima,VOR-DME,MA,BOTH,HIGH,GMTA
85415,Aix_Les_Milles_NDB_FR,ALM,Aix Les Milles,NDB,FR,TERMINAL,LOW,LFMA
85416,Al_Ain_VOR-DME_AE,ALN,Al Ain,VOR-DME,AE,BOTH,HIGH,OMAL
85417,Waterloo_VORTAC_US,ALO,Waterloo,VORTAC,US,BOTH,HIGH,KALO
85418,Alexandroupolis_NDB_GR,ALP,Alexandroupolis,NDB,GR,TERMINAL,LOW,LGAL
85419,Alpine_NDB_US,ALP,Alpine,NDB,US,TERMINAL,LOW,KELM
85420,Alger_VOR-DME_DZ,ALR,Alger,VOR-DME,DZ,BOTH,HIGH,DAAG
85421,Alsie_VOR_DK,ALS,Alsie,VOR,DK,RNAV,HIGH,
85422,Alamosa_VORTAC_US,ALS,Alamosa,VORTAC,US,BOTH,HIGH,
85423,Agadir_NDB_MA,ALS,Agadir,NDB,MA,BOTH,MEDIUM,GMAD
85424,Alicante_VOR-DME_ES,ALT,Alicante,VOR-DME,ES,BOTH,HIGH,LEAL
85425,Al_Hoceima_NDB_MA,ALU,Al Hoceima,NDB,MA,BOTH,HIGH,GMTA
85426,Alliance_NDB_US,ALU,Alliance,NDB,US,TERMINAL,LOW,
85427,Walla_Walla_VOR-DME_US,ALW,Walla Walla,VOR-DME,US,LO,MEDIUM,KALW
85428,Alexandroupolis_VOR-DME_GR,ALX,Alexandroupolis,VOR-DME,GR,BOTH,HIGH,LGAL
85429,Ambriz_NDB_AO,AM,Ambriz,NDB,AO,BOTH,MEDIUM,FNAM
85430,Arba_Minch_NDB_ET,AM,Arba Minch,NDB,ET,BOTH,MEDIUM,HAAM
85431,Amahai_NDB_ID,AM,Amahai,NDB,ID,BOTH,MEDIUM,WAPA
85432,Malacca_NDB_MY,AM,Malacca,NDB,MY,BOTH,LOW,WMKM
85433,Markovo_NDB_RU,AM,Markovo,NDB,RU,BOTH,HIGH,
85434,Surgut_NDB_RU,AM,Surgut,NDB,RU,TERMINAL,MEDIUM,USRR
85435,Kazan_NDB_RU,AM,Kazan,NDB,RU,BOTH,MEDIUM,UWKD
85436,Verkhneimbatsk_NDB_RU,AM,Verkhneimbatsk,NDB,RU,BOTH,HIGH,
85437,Almeria_NDB_ES,AM,Almeria,NDB,ES,TERMINAL,LOW,LEAM
85438,Picny_NDB_US,AM,Picny,NDB,US,TERMINAL,MEDIUM,
85439,Pande_NDB_US,AM,Pande,NDB,US,TERMINAL,MEDIUM,KAMA
85440,Gialam_NDB_VN,AM,Gialam,NDB,VN,BOTH,MEDIUM,
85441,Amberley_TACAN_AU,AMB,Amberley,TACAN,AU,BOTH,LOW,YAMB
85442,Santiago_VOR-DME_CL,AMB,Santiago,VOR-DME,CL,BOTH,HIGH,SCEL
85443,Amboise_VOR-DME_FR,AMB,Amboise,VOR-DME,FR,BOTH,HIGH,LFOT
85444,Amberley_NDB_AU,AMB,Amberley,NDB,AU,BOTH,HIGH,YAMB
85445,Ambato_NDB_EC,AMB,Ambato,NDB,EC,BOTH,MEDIUM,SEAM
85446,Amboise_NDB_FR,AMB,Amboise,NDB,FR,BOTH,MEDIUM,LFOT
85447,Kasari_VOR-DME_JP,AME,Kasari,VOR-DME,JP,LO,LOW,RJKA
85448,Amendola_NDB_IT,AME,Amendola,NDB,IT,BOTH,LOW,LIBA
85449,Ambler_NDB-DME_US,AMF,Ambler,NDB-DME,US,LO,MEDIUM,PAFM
85450,Alma_VORTAC_US,AMG,Alma,VORTAC,US,BOTH,HIGH,
85451,Andamooka_NDB_AU,AMK,Andamooka,NDB,AU,LO,LOW,YAMK
85452,Armel_VORTAC_US,AML,Armel,VORTAC,US,BOTH,MEDIUM,KIAD
85453,Andravida_TACAN_GR,AML,Andravida,TACAN,GR,BOTH,LOW,LGAD
85454,Amalias_NDB_GR,AML,Amalias,NDB,GR,LO,MEDIUM,LGAD
85455,Agadir_NDB_MA,AML,Agadir,NDB,MA,BOTH,MEDIUM,GMAD
85456,Ambon_VOR-DME_ID,AMN,Ambon,VOR-DME,ID,BOTH,HIGH,WAPP
85457,Amman_VOR-DME_JO,AMN,Amman,VOR-DME,JO,LO,MEDIUM,OJAM
85458,Almeria_NDB_ES,AMN,Almeria,NDB,ES,LO,MEDIUM,LEAM
85459,Alma_NDB_US,AMN,Alma,NDB,US,TERMINAL,LOW,
85460,Amapa_NDB_BR,AMP,Amapa,NDB,BR,BOTH,MEDIUM,SBAM
85461,Almeria_VOR-DME_ES,AMR,Almeria,VOR-DME,ES,BOTH,HIGH,LEAM
85462,Amsterdam_VOR-DME_NL,AMS,Amsterdam,VOR-DME,NL,TERMINAL,LOW,
85463,West_Union_NDB_US,AMT,West Union,NDB,US,TERMINAL,LOW,
85464,Amberieu_TACAN_FR,AMU,Amberieu,TACAN,FR,BOTH,HIGH,LFXA
85465,Ambato_VOR-DME_EC,AMV,Ambato,VOR-DME,EC,LO,HIGH,SEAM
85466,Ann_NDB_MM,AN,Ann,NDB,MM,BOTH,HIGH,VYTD
85467,Anuradhapura_NDB_LK,AN,Anuradhapura,NDB,LK,BOTH,MEDIUM,VCCA
85468,Hiva_Oa_NDB_PF,AN,Hiva Oa,NDB,PF,TERMINAL,MEDIUM,NTMN
85469,Abidjan_NDB_CI,AN,Abidjan,NDB,CI,BOTH,MEDIUM,DIAP
85470,Aguni_NDB_JP,AN,Aguni,NDB,JP,BOTH,LOW,RORA
85471,Kuching_NDB_MY,AN,Kuching,NDB,MY,BOTH,MEDIUM,WBGG
85472,Anapa_NDB_RU,AN,Anapa,NDB,RU,TERMINAL,MEDIUM,URKA
85473,Belgorod_NDB_RU,AN,Belgorod,NDB,RU,TERMINAL,HIGH,UUOB
85474,Arvidsjaur_NDB_SE,AN,Arvidsjaur,NDB,SE,LO,LOW,ESNX
85475,Alamo_NDB_US,AN,Alamo,NDB,US,TERMINAL,MEDIUM,KSAT
85476,Bogga_NDB_US,AN,Bogga,NDB,US,TERMINAL,LOW,KANB
85477,Boing_NDB_US,AN,Boing,NDB,US,TERMINAL,LOW,KSAN
85478,Andizhan_NDB_UZ,AN,Andizhan,NDB,UZ,BOTH,HIGH,
85479,Santa_Ana_NDB_BO,ANA,Santa Ana,NDB,BO,LO,MEDIUM,SLSA
85480,Contamana_NDB_PE,ANA,Contamana,NDB,PE,BOTH,MEDIUM,
85481,Annaba_VOR-DME_DZ,ANB,Annaba,VOR-DME,DZ,BOTH,HIGH,DABB
85482,Annaba_NDB_DZ,ANB,Annaba,NDB,DZ,BOTH,MEDIUM,DABB
85483,Ancona_VOR-DME_IT,ANC,Ancona,VOR-DME,IT,BOTH,HIGH,LIPY
85484,Anchorage_VOR-DME_US,ANC,Anchorage,VOR-DME,US,BOTH,HIGH,PANC
85485,Ancona_NDB_IT,ANC,Ancona,NDB,IT,BOTH,LOW,LIPY
85486,Andong_VOR-DME_CN,AND,Andong,VOR-DME,CN,BOTH,HIGH,
85487,Andoya_VOR-DME_NO,AND,Andoya,VOR-DME,NO,RNAV,HIGH,ENAN
85488,Andahuaylas_VOR-DME_PE,AND,Andahuaylas,VOR-DME,PE,BOTH,HIGH,SPHY
85489,Andranik_NDB_AM,AND,Andranik,NDB,AM,BOTH,MEDIUM,
85490,Andahuaylas_NDB_PE,AND,Andahuaylas,NDB,PE,LO,LOW,SPHY
85491,Anderson_NDB_US,AND,Anderson,NDB,US,TERMINAL,LOW,KAND
85492,Arlanda_DME_SE,ANE,Arlanda,DME,SE,TERMINAL,LOW,
85493,Angers_VOR_FR,ANG,Angers,VOR,FR,BOTH,HIGH,
85494,Wallblake_NDB_AI,ANG,Wallblake,NDB,AI,LO,MEDIUM,TQPF
85495,Aniak_NDB_US,ANI,Aniak,NDB,US,BOTH,MEDIUM,PANI
85496,Anarak_VOR-DME_IR,ANK,Anarak,VOR-DME,IR,BOTH,HIGH,
85497,Ankara_NDB-DME_TR,ANK,Ankara,NDB-DME,TR,TERMINAL,LOW,LTAD
85498,Nea_Anchialos_TACAN_GR,ANL,Nea Anchialos,TACAN,GR,BOTH,LOW,LGBL
85499,Annette_Island_VOR-DME_US,ANN,Annette Island,VOR-DME,US,BOTH,HIGH,PANT
85500,Anapolis_VOR-DME_BR,ANP,Anapolis,VOR-DME,BR,BOTH,HIGH,SBAN
85501,Anapolis_NDB_BR,ANP,Anapolis,NDB,BR,LO,MEDIUM,SBAN
85502,Angola_NDB_US,ANQ,Angola,NDB,US,TERMINAL,LOW,
85503,Andrews_NDB_US,ANR,Andrews,NDB,US,LO,LOW,
85504,Ansbach_NDB_DE,ANS,Ansbach,NDB,DE,LO,LOW,ETEB
85505,Antwerpen_VOR-DME_BE,ANT,Antwerpen,VOR-DME,BE,TERMINAL,LOW,EBAW
85506,Antoni_VOR-DME_FI,ANT,Antoni,VOR-DME,FI,RNAV,HIGH,
85507,Antalya_DME_TR,ANT,Antalya,DME,TR,TERMINAL,UNKNOWN,LTAI
85508,V_C_Bird_VOR-DME_AG,ANU,V C Bird,VOR-DME,AG,BOTH,HIGH,TAPA
85509,V_C_Bird_NDB_AG,ANU,V C Bird,NDB,AG,BOTH,MEDIUM,TAPA
85510,Anvik_NDB-DME_US,ANV,Anvik,NDB-DME,US,LO,MEDIUM,PANV
85511,Ainsworth_VOR-DME_US,ANW,Ainsworth,VOR-DME,US,LO,MEDIUM,
85512,Arlanda_DME_SE,ANW,Arlanda,DME,SE,TERMINAL,LOW,
85513,Napoleon_VORTAC_US,ANX,Napoleon,VORTAC,US,LO,MEDIUM,
85514,Anthony_VORTAC_US,ANY,Anthony,VORTAC,US,BOTH,MEDIUM,
85515,Achmad_Yani_VOR-DME_ID,ANY,Achmad Yani,VOR-DME,ID,BOTH,HIGH,WARS
85516,Hao_NDB_PF,AO,Hao,NDB,PF,BOTH,MEDIUM,NTTO
85517,Opera_NDB_HU,AO,Opera,NDB,HU,LO,LOW,LHSN
85518,Kano_NDB_NG,AO,Kano,NDB,NG,TERMINAL,LOW,DNKN
85519,Arco_NDB_US,AOC,Arco,NDB,US,LO,LOW,
85520,Rota_TACAN_ES,AOG,Rota,TACAN,ES,BOTH,HIGH,LERT
85521,Rota_NDB_ES,AOG,Rota,NDB,ES,TERMINAL,LOW,LERT
85522,Allen_Co_VOR_US,AOH,Allen Co,VOR,US,TERMINAL,LOW,
85523,Altoona_VOR_US,AOO,Altoona,VOR,US,LO,MEDIUM,KAOO
85524,Antelope_NDB_US,AOP,Antelope,NDB,US,TERMINAL,MEDIUM,KRKS
85525,Bilmart_NDB_US,AOV,Bilmart,NDB,US,TERMINAL,LOW,
85526,Active_Pass_NDB_CA,AP,Active Pass,NDB,CA,LO,LOW,
85527,Apiay_NDB_CO,AP,Apiay,NDB,CO,TERMINAL,MEDIUM,SKAP
85528,Allahabad_NDB_IN,AP,Allahabad,NDB,IN,BOTH,MEDIUM,VIAL
85529,Anapa_NDB_RU,AP,Anapa,NDB,RU,TERMINAL,MEDIUM,URKA
85530,Voronezh_NDB_RU,AP,Voronezh,NDB,RU,TERMINAL,MEDIUM,UUOO
85531,Anpu_NDB_TW,AP,Anpu,NDB,TW,BOTH,MEDIUM,RCSS
85532,Aberporth_NDB_GB,AP,Aberporth,NDB,GB,TERMINAL,LOW,EGFA
85533,Casse_NDB_US,AP,Casse,NDB,US,LO,MEDIUM,
85534,Felps_NDB_US,AP,Felps,NDB,US,TERMINAL,LOW,KAPN
85535,Vagey_NDB_US,AP,Vagey,NDB,US,TERMINAL,LOW,KMSP
85536,Taupo_NDB-DME_NZ,AP,Taupo,NDB-DME,NZ,BOTH,MEDIUM,NZAP
85537,Apolo_NDB_BO,APB,Apolo,NDB,BO,LO,MEDIUM,SLAP
85538,Appleton_VORTAC_US,APE,Appleton,VORTAC,US,BOTH,HIGH,KLCK
85539,Naples_NDB_US,APF,Naples,NDB,US,TERMINAL,LOW,
85540,Aberdeen_NDB_US,APG,Aberdeen,NDB,US,TERMINAL,LOW,KAPG
85541,A_P_Hill_NDB_US,APH,A P Hill,NDB,US,TERMINAL,LOW,
85542,Alpena_VORTAC_US,APN,Alpena,VORTAC,US,LO,MEDIUM,KAPN
85543,Apan_VOR-DME_MX,APN,Apan,VOR-DME,MX,BOTH,HIGH,
85544,Jasper_NDB_US,APT,Jasper,NDB,US,TERMINAL,LOW,
85545,Anpu_VOR-DME_TW,APU,Anpu,VOR-DME,TW,BOTH,HIGH,RCSS
85546,Barranquilla_NDB_CO,AQ,Barranquilla,NDB,CO,TERMINAL,LOW,SKBQ
85547,Aqaba_NDB_JO,AQ,Aqaba,NDB,JO,TERMINAL,MEDIUM,OJAQ
85548,Aberdeen_NDB_GB,AQ,Aberdeen,NDB,GB,TERMINAL,LOW,EGPD
85549,Kooky_NDB_US,AQ,Kooky,NDB,US,TERMINAL,LOW,
85550,Aqaba_NDB_JO,AQA,Aqaba,NDB,JO,LO,MEDIUM,OJAQ
85551,Aqaba_VOR-DME_JO,AQB,Aqaba,VOR-DME,JO,TERMINAL,HIGH,OJAQ
85552,Aqaba_NDB_JO,AQC,Aqaba,NDB,JO,LO,MEDIUM,OJAQ
85553,Alwood_NDB_US,AQE,Alwood,NDB,US,TERMINAL,LOW,
85554,Appleton_NDB_US,AQP,Appleton,NDB,US,TERMINAL,LOW,
85555,Le_Raizet_NDB_GP,AR,Le Raizet,NDB,GP,BOTH,LOW,
85556,Akureyri_NDB_IS,AR,Akureyri,NDB,IS,TERMINAL,LOW,BIAR
85557,Iswahyudi_NDB_ID,AR,Iswahyudi,NDB,ID,BOTH,MEDIUM,WARI
85558,Amritsar_NDB_IN,AR,Amritsar,NDB,IN,BOTH,MEDIUM,VIAR
85559,Arkalyk_NDB_KZ,AR,Arkalyk,NDB,KZ,BOTH,MEDIUM,
85560,Atar_NDB_MR,AR,Atar,NDB,MR,BOTH,LOW,GQPA
85561,Buzharovo_NDB_RU,AR,Buzharovo,NDB,RU,BOTH,HIGH,
85562,Barnaul_NDB_RU,AR,Barnaul,NDB,RU,BOTH,HIGH,UNBB
85563,Artemovsky_NDB_RU,AR,Artemovsky,NDB,RU,BOTH,HIGH,
85564,Arusha_NDB_TZ,AR,Arusha,NDB,TZ,LO,MEDIUM,HTAR
85565,Acadi_NDB_US,AR,Acadi,NDB,US,LO,LOW,
85566,Armin_NDB_US,AR,Armin,NDB,US,TERMINAL,LOW,KPVD
85567,Carrasco_NDB_UY,AR,Carrasco,NDB,UY,TERMINAL,HIGH,SUMU
85568,Araxos_VOR-DME_GR,ARA,Araxos,VOR-DME,GR,BOTH,HIGH,LGRX
85569,Aracatuba_NDB_BR,ARA,Aracatuba,NDB,BR,BOTH,MEDIUM,SBAU
85570,Araracuara_NDB_CO,ARA,Araracuara,NDB,CO,LO,HIGH,SKAC
85571,Ardabil_VOR-DME_IR,ARB,Ardabil,VOR-DME,IR,BOTH,HIGH,OITL
85572,Ardabil_NDB_IR,ARB,Ardabil,NDB,IR,BOTH,LOW,OITL
85573,Tortoli_NDB_IT,ARB,Tortoli,NDB,IT,TERMINAL,LOW,LIET
85574,Arad_VOR-DME_RO,ARD,Arad,VOR-DME,RO,BOTH,HIGH,LRAR
85575,Yardley_VOR-DME_US,ARD,Yardley,VOR-DME,US,BOTH,MEDIUM,KTTN
85576,Arad_NDB_RO,ARD,Arad,NDB,RO,BOTH,MEDIUM,LRAR
85577,Monts_D_Arree_VOR_FR,ARE,Monts D Arree,VOR,FR,BOTH,HIGH,
85578,Topel_TACAN_TR,ARF,Topel,TACAN,TR,BOTH,LOW,LTBQ
85579,Topel_NDB_TR,ARF,Topel,NDB,TR,TERMINAL,LOW,LTBQ
85580,Saratoga_NDB_US,ARF,Saratoga,NDB,US,TERMINAL,LOW,
85581,Walnut_Ridge_VORTAC_US,ARG,Walnut Ridge,VORTAC,US,BOTH,HIGH,
85582,Argyle_VOR-DME_AU,ARG,Argyle,VOR-DME,AU,BOTH,HIGH,YARG
85583,Araguaia_NDB_BR,ARG,Araguaia,NDB,BR,BOTH,MEDIUM,SBAA
85584,Libby_TACAN_US,ARH,Libby,TACAN,US,BOTH,LOW,KFHU
85585,El_Arish_VOR-DME_EG,ARH,El Arish,VOR-DME,EG,BOTH,HIGH,HEAR
85586,Arica_VOR-DME_CL,ARI,Arica,VOR-DME,CL,BOTH,HIGH,SCAR
85587,Nador_Arwi_VOR-DME_MA,ARI,Nador Arwi,VOR-DME,MA,BOTH,HIGH,GMMW
85588,Agri_VOR-DME_TR,ARI,Agri,VOR-DME,TR,BOTH,MEDIUM,LTCO
85589,Agri_NDB_TR,ARI,Agri,NDB,TR,BOTH,MEDIUM,LTCO
85590,Arak_NDB_IR,ARK,Arak,NDB,IR,LO,LOW,OIHR
85591,Arlanda_VOR-DME_SE,ARL,Arlanda,VOR-DME,SE,BOTH,HIGH,ESSA
85592,Arlit_NDB_NE,ARL,Arlit,NDB,NE,TERMINAL,LOW,DRZL
85593,Armilla_NDB_ES,ARM,Armilla,NDB,ES,TERMINAL,LOW,LEGA
85594,Wharton_NDB_US,ARM,Wharton,NDB,US,TERMINAL,LOW,
85595,Armidale_NDB-DME_AU,ARM,Armidale,NDB-DME,AU,BOTH,MEDIUM,YARM
85596,Arbancon_NDB_ES,ARN,Arbancon,NDB,ES,LO,MEDIUM,
85597,Ardrossan_VOR_AU,ARS,Ardrossan,VOR,AU,BOTH,HIGH,
85598,Aros_VOR-DME_SE,ARS,Aros,VOR-DME,SE,RNAV,HIGH,ESOW
85599,Alto_Rio_Senguerr_NDB_AR,ARS,Alto Rio Senguerr,NDB,AR,LO,HIGH,SAVR
85600,Ardrossan (DECOMMISSIONED)_NDB_AU,ARS,Ardrossan (DECOMMISSIONED),NDB,AU,BOTH,HIGH,
85601,Watertown_VORTAC_US,ART,Watertown,VORTAC,US,BOTH,MEDIUM,KGTB
430642,Rize-Artvin_NDB_TR,ART,Rize-Artvin,NDB,TR,TERMINAL,MEDIUM,LTFO
430643,Rize-Artvin_VOR-DME_TN,ART,Rize-Artvin,VOR-DME,TN,TERMINAL,MEDIUM,LTFO
85602,Arbor_Vitae_NDB_US,ARV,Arbor Vitae,NDB,US,LO,MEDIUM,
85603,El_Aroui_NDB_MA,ARW,El Aroui,NDB,MA,LO,HIGH,GMMW
85604,Araxos_TACAN_GR,ARX,Araxos,TACAN,GR,BOTH,HIGH,LGRX
85605,Araxa_VOR-DME_BR,ARX,Araxa,VOR-DME,BR,BOTH,HIGH,SBAX
85606,Araxa_NDB_BR,ARX,Araxa,NDB,BR,LO,MEDIUM,SBAX
85607,Agades_VOR_NE,AS,Agades,VOR,NE,BOTH,HIGH,DRZA
85608,Alice_Springs_VOR-DME_AU,AS,Alice Springs,VOR-DME,AU,BOTH,HIGH,YBAS
85609,Alice_Springs_NDB_AU,AS,Alice Springs,NDB,AU,BOTH,HIGH,YBAS
85610,Punta_Arenas_NDB_CL,AS,Punta Arenas,NDB,CL,TERMINAL,MEDIUM,SCCI
85611,Cali_NDB_CO,AS,Cali,NDB,CO,TERMINAL,LOW,
85612,Asmara_NDB_ER,AS,Asmara,NDB,ER,BOTH,LOW,HHAS
85613,Sanana_NDB_ID,AS,Sanana,NDB,ID,BOTH,MEDIUM,WAES
85614,Atang_Senjaya_NDB_ID,AS,Atang Senjaya,NDB,ID,BOTH,MEDIUM,
85615,Agades_NDB_NE,AS,Agades,NDB,NE,BOTH,LOW,DRZA
85616,Ashburton_NDB_NZ,AS,Ashburton,NDB,NZ,BOTH,MEDIUM,NZAS
85617,Chern_NDB_US,AS,Chern,NDB,US,LO,LOW,
85618,Aasiaat_DME_GL,AS,Aasiaat,DME,GL,TERMINAL,LOW,BGAA
85619,Ali_Al_Salem_VORTAC_KW,ASB,Ali Al Salem,VORTAC,KW,BOTH,LOW,OKAS
85620,Ashgabat_VOR-DME_TM,ASB,Ashgabat,VOR-DME,TM,BOTH,HIGH,UTAA
85621,Ascencion_De_Guarayos_NDB_BO,ASG,Ascencion De Guarayos,NDB,BO,LO,MEDIUM,SLAS
85622,Al-Shigar_VOR-DME_SA,ASH,Al-Shigar,VOR-DME,SA,BOTH,HIGH,
85623,Ascension_Aux_Af_VORTAC_SH,ASI,Ascension Aux Af,VORTAC,SH,RNAV,HIGH,FHAW
85624,Asia_VOR-DME_PE,ASI,Asia,VOR-DME,PE,BOTH,HIGH,
85625,Adami_NDB_UY,ASI,Adami,NDB,UY,LO,HIGH,SUAA
85626,Ahoskie_NDB_US,ASJ,Ahoskie,NDB,US,TERMINAL,LOW,
85627,Askoy_NDB_NO,ASK,Askoy,NDB,NO,TERMINAL,MEDIUM,ENBR
85628,Asaloyeh_NDB_IR,ASL,Asaloyeh,NDB,IR,BOTH,LOW,IR-0174
85629,Asmara_VOR-DME_ER,ASM,Asmara,VOR-DME,ER,BOTH,HIGH,HHAS
